ID,Player,Team,ESPN POS,ESPN MVPOS,YAHOO POS,YAHOO MVPOS,Rank,PA,AB,R,HR,RBI,SB,AVG,OBP,H,H+BB+HBP,IP,W,L,ERA,WHIP,K,SV,ER,H+BB,Blurb
2554,Chris Parmelee,MIN,1B,"1B,OF",1B,OF,357,274,245.2426099,54,15,64,1,0.268,0.32,66,88,,,,,,,,,,"I don't know nothing about fantasy basketball but Chris Parmelee sounds like a basketball player to me.  Parmelee down low... No look to Mastroianni and now I'm announcing an Italian national basketball team.  What they lack in basketball skills, they more than make up in hand gestures and armpit hair.  The Twins are so terrible that they might actually play Parmelee for the whole year.  Then again, the Twins are awful, so that sword cuts both ways, Samurai Jack.  Here's what I said last year about Parmelee, ""Chris Parmelee just likes September.  In 2011, he hit 4 homers and a .355 average in September.  Maybe it's because of that goth chick he used to date that showed him the virtues of September, and its dying flowers.  Maybe it's because his abusive father left his family in September seventeen years ago.  Maybe it's because he plays in Minnesota and in September the girls finally start covering up.  The preceding was an excerpt from Chris Parmelee's autobiography, _Running With Scissors and a Chicken Parm Sandwich,Ó which was ghost written by the guy who wrote the early 80?s film, My Bodyguard.  The book jacket has his minor league stats:  17 homers, .338/.457/.645 in 64 games in Triple-A in 2012; he's ready for the major leagues.  In 48 games with the Twins, he has 5 homers and he's striking out a little too much.  He might not get you a .270 average, and the chapters in his book about when he went to live with his psychiatrist, who operated out of the back of a pizzeria, are dry, but he should be owned for his power.""  And that's me quoting me!"
2502,Lucas Duda,NYN,OF,OF,OF,OF,358,539,474.4161537,51,17,62,1,0.252,0.325,120,175,,,,,,,,,,"Broke his wrist in November trying to grow a mustache for Movember, which will probably hurt his power.  I suppose Duda could still hit 20 homers in a full season of at-bats.  I suppose I could also poop in my hand and call it fudge.  Neither are probably happening. "
443,Juan Pierre,MIA,OF,OF,OF,OF,320,483,432.5887017,61,1,22,30,0.295,0.324,128,157,,,,,,,,,,"Might only start vs. righties.   He has 17 career homers and 16 of them vs. righties, so it's a smart move by the Marlins.  If he gets six thousand plate appearances this year, he could hit 20 homers."
3190,Nate McLouth,BAL,OF,OF,OF,OF,323,291,253.8448091,71,12,52,12,0.252,0.32,64,93,,,,,,,,,,"The Orioles are saying McLousy will platoon with Nolan Reimold.  They are calling it McReimold, which was also the name of a sandwich test-marketed in Korea that was fermented cabbage burgers.  McLouth will probably get an everyday job, then get hurt and miss two months."
3255,Franklin Gutierrez,SEA,OF,OF,OF,OF,359,282,256.0567155,54,11,57,10,0.250,0.3,64,85,,,,,,,,,,"Like a baby's diaper, the Mariners outfield is crowded with crap.  In the corner outfield slots, there's Ibanez, The Big FraGu and Jason Bay.  That's three guys for two spots.  Unless they can convince the league that shortstop Brendan Ryan should only play the field and not bat."
1738,Jhonny Peralta,DET,SS,SS,SS,SS,360,523,473.0182169,56,15,70,1,0.245,0.32,116,167,,,,,,,,,,"One day we'll look back at his 21-homer, .299 average 2011 and see how it was far and away his best season.  That's assuming the apocalypse hits and leaves just you, me and Jhonny Peralta, and we have nothing to do with ourselves except looking back on Jhonny's best year."
88,Rafael Furcal,STL,SS,SS,SS,SS,361,504,452.4258846,60,6,42,10,0.259,0.324,117,163,,,,,,,,,,"I saw an article at Fangraphs titled, ""Is this the end for Furcal?""  I didn't read the article beyond the title and sometimes they're talking real baseball-wise with WAR, fielding and other things that don't pertain to us, but, with all due respect, Furcal's been done since May of 2008.  Right now, Furcal is questionable for Opening Day.  It'll depend on whether or not The Liberation Army of Pete Kozma successfully plots out its take-over mission.  My guess is that like many armies fueled by small sample sizes they will be unsuccessful."
5519,Ruben Tejada,NYN,SS,SS,SS,SS,362,552,501.0704944,73,2,34,6,0.282,0.31,141,171,,,,,,,,,,"Last year in 464 ABs and 338 leadoff ABs, he had a line of 53/1/25/.289/4.  I'm still waiting to hear someone found another player that had fewer runs with that many leadoff ABs and a .285-plus average.  C'mon, guys and four girls, there's gotta be some insane record that no one would want that Tejada now owns."
10815,Jurickson Profar,TEX,2B,2B,2B,2B,363,273,246.225047,30,5,20,10,0.290,0.298,71,81,,,,,,,,,,"I already went over my <a href=""http://razzball.com/jurickson-profar-2013-fantasy-outlook/"">Jurickson Profar 2013 fantasy</a>.  I wrote the entire post without any verbs."
5278,Pedro Ciriaco,BOS,3B,"2B,SS,3B",3B,SS,364,129,123.2461597,41,3,23,20,0.275,0.273,34,35,,,,,,,,,,"One of the worst moves of the offseason was the Red Sox going out and getting Stephen Drew.  That is such a new Red Sox management move.  John Lackey, Dempster and Jonny Gomes are all nodding somewhere.  I wonder if when Gomes was signed by the Red Sox even he was like, ""Wow, about five years ago the Red Sox would never sign someone like me.  Bummer.  On so many levels.""  Does Gomes have that kind of self-reflection?  Is his inner monologue such a downer for him?  Why are we talking about Jonny Effin' Gomes?  Ciriaco could've had an Elvis Andrus-type year with an everyday job.  Now he has to wait for an injury... Oh, wait, he's behind Stephen Drew."
6848,Eduardo Nunez,NYA,SS,SS,SS,SS,365,268,250.0336765,46,3,41,20,0.261,0.297,65,80,,,,,,,,,,0
10459,Adeiny Hechavarria,MIA,SS,"SS,3B",SS,SS,366,410,384.2716365,59,4,42,7,0.242,0.275,93,113,,,,,,,,,,"I almost wrote an Adeiny fantasy rookie outlook post, but I decided against it because I was challenged to find 400 words to say about him.  I mean, I could've BS'd for the first 200 words like I'm wont to do, then focused on him for the final 200 words, but 200 words seemed a lot for him.  Shoot, right now 61 words seems tough.  Adeiny could hit .220 with ten steals and twelve caught stealings.  Unless your league has a category for Web Gems, I wouldn't expect much."
TBD1,Hiroyuki Nakajima,OAK,SS,SS,SS,SS,367,408,366.8001256,65,7,72,12,0.272,,100,,,,,,,,,,,"Here's what I said when he signed with the A's, ""Signed with the A's to be their shortstop.  I have one name for you:  Tsuyoshi Nishioka.  I'll give you another name:  Abu Nazir.  What the eff happened to Homeland?  I'm by no means an expert on cable dramas.  Shoot, I just watched Breaking Bad, about four years after everyone else, but has any show taken a quicker nose dive than Homeland?  SPOILER ALERT (Though I'm saving you from watching it):  Nazir's big plan is to come to the states, secretly kill the VP then get killed so hopefully Brody will go to the VP's funeral?  Convoluted Plot, ""Hello, have you missed me?""  And what if Brody didn't go to the funeral because, I don't know, he was in the room when the VP died and basically killed him?  Maybe someone might have detained him about this since he was considered, I don't know, a terrorist.  Then Carrie tells him to go to Canada?  I understand Canadians may get news a day later due to carrier pigeons struggling to fly north, but this is where you send someone who is probably the most infamous person in the world?  Maybe he can grow a beard and wear a lumberjack flannel.  No one will ever find him then, he'll blend right in with all Canadian women!  Ugh, what a mess they made of a solid show.  Hiroyuki looks like he has some light power and speed, which translates to barely usable in Oaktownco.  I'd let someone else give him a whirl.""  And that's me quoting me!"
8203,Dee Gordon,LAD,SS,SS,SS,SS,368,66,61.17857853,47,1,20,24,0.245,0.284,15,19,,,,,,,,,,"Looking for a guy that won't be drafted in most mixed leagues that could have top ten value for shortstops by the end of the season?  Here ya go!  Looking for a guy that really needs a trade to find the necessary at-bats to get any fantasy value?  Here ya go again, to walk along the lonely street of dreams of Dee Gordon's steals."
1845,Jonny Gomes,BOS,OF,OF,OF,OF,369,272,236.2243283,53,16,57,3,0.245,0.336,58,91,,,,,,,,,,"There will probably be someone like, ""Yo, Greysef Hawkins, you said most of these outfielders were on terrible teams, but Gomes is on the Red Sox.""  Mmm-hmm.  I keed.  The Red Sox won't be terrible offensively and Fenway isn't bad, but Gomes could be.  Or he'll just end up platooned with Nava.  Only one year Gomes has had a full season of at-bats, and that year he hit 18 homers with 5 steals.  &lt;sarcastic&gt;Sweet!&lt;/sarcastic&gt;"
6400,Kirk Nieuwenhuis,NYN,OF,OF,OF,OF,370,549,496.9707283,54,12,68,6,0.248,0.294,123,161,,,,,,,,,,"His numbers look a lot like Daniel Murphy without the runs and average.  *snooze*  What happened?  I was writing about Nieuwenhuis and the next thing I know... *snooze*  I just had a dream that I was writing about Mike Trout and he was in the room with me, only he looked like Kate Upton.  I'm going to write more about Nieuwenhuis so I can go back to... *snooze*"
1825,David DeJesus,CHN,OF,OF,OF,OF,371,588,517.7110395,81,10,45,6,0.257,0.344,133,202,,,,,,,,,,"Due to his runs at the top of the Cubs lineup, DeJesus might be getting the short end of the stick with this ranking.  What a sacrilege!"
6274,Carlos Quentin,SD,OF,OF,OF,OF,372,559,483.9107088,64,21,75,1,0.248,0.337,120,188,,,,,,,,,,"Padres fans will be outraged at this ranking.  Hehe.  I crack myself up.  The last time Padres fans were outraged was when the club named a cul-de-sac after Trevor Hoffman instead of a street.  ""Steal this Trevor sign!  Give us Alley Hoffman!"""
6827,Justin Maxwell,HOU,OF,OF,OF,OF,373,273,240.941014,48,20,58,12,0.235,0.303,57,83,,,,,,,,,,"Now we're getting into some serious value.  And by that I mean, no one in their right mind is paying a lot for Astros.  Right now, Maxwell is set to bat between Carlos Pena and the blahtoon of Fernando Martinez and Brandon Barnes.  As a person who is too PC would call constipation, Maxwell may get negative runs."
2859,Ross Detwiler,WAS,SP,SP,SP,SP,374,,,,,,,,,,,164,12,9,4.09,1.3,118,,74.577878,213.34014,"I wouldn't be surprised to see Detwiler end up in the bullpen at some point, and he's beholden to BABIP because he throws so many ground balls.  If his grounders miss gloves, Detwiler is unownable.  Also, the Nats will be contending this year (weird!) and won't have time to let Detwiler figure things out."
6184,J.D. Martinez,HOU,OF,OF,OF,OF,375,275,247.2951547,42,15,67,,0.260,0.315,64,87,,,,,,,,,,"Last year, Martinez had 439 plate appearances and 34 runs.  That was with his majority of at-bats coming in the three hole.  J.D. Salinger got more action in 70 years of reclusion."
5227,Jon Jay,STL,OF,OF,OF,OF,376,579,519.2939508,62,6,52,12,0.301,0.336,156,195,,,,,,,,,,"There's nothing necessarily wrong with Jon Jay.  There's nothing necessarily right with him either.  The Federalist keeps things democratic and spreads his value across all categories.  Well, democracy in theory."
4792,Jeff Francoeur,KC,OF,OF,OF,OF,377,435,399.9925321,55,18,67,7,0.255,0.306,102,133,,,,,,,,,,Going from The Federalist to Frenchy reminds me of the Louisiana Purchase and how I don't remember anything that I learned in grade school.  But I also don't remember what I had for lunch yesterday either.  Which somehow makes every lunch period in grade school seem really pointless.
6453,Andy Dirks,DET,OF,OF,OF,OF,378,268,247.3649336,50,12,59,9,0.298,0.315,74,85,,,,,,,,,,"This is the final tier of outfielders.  This tier is called, ""Y'all a bunch of part-timers, pardners!""  Quintin Berry, Brennan Boesch, Avisail Garcia and Nick Castellanos have something to say about Dirks playing every day.  My guess is Dirks will win out, but one of them will end up with the majority of the playing time when Leyland's used all of his lineup cards for cigarette rolling paper and is forced to reuse the same lineup card multiple times."
2830,Travis Snider,PIT,OF,OF,OF,OF,379,428,387.6889613,48,15,57,3,0.248,0.331,96,142,,,,,,,,,,"Will probably be in some sort of Gaby-Jones Tabata-Snider platoon, which is also the name of a Jewish-Puerto Rican girl I dated in high school after she shortened Gabriella Jones Consuela Sal Rothstein Tabata Sniderberg."
211,Will Venable,SD,OF,OF,OF,OF,380,453,404.1580705,52,9,41,20,0.260,0.313,105,142,,,,,,,,,,"I'm not sure why the Padres platoon Venable.  Sure, he sucks vs. lefties, but the Padres suck, too.  Watch who you're calling a kettle here, Padres!"
3123,Gregor Blanco,SF,OF,OF,OF,OF,381,447,387.3822999,48,4,41,19,0.240,0.32,93,143,,,,,,,,,,He's a part-time player.  That's Stevie Wonder at Mark Cuban's fantasy draft after he paid him a million dollars to accompany him.
7480,Mike Carp,SEA,"1B,OF","1B,OF",OF,OF,382,122,109.2814987,32,16,48,1,0.240,0.309,26,38,,,,,,,,,,"The Mariners have around seven 1st basemen/DH/unable-to-hit-in-Safeco players.  My guess is Smoak will be released, Kendrys will DH and split time at first with Carp and Montero.  It's just a guess, hence the reason why I started that last sentence with ""my guess.""  If you're in a league where you need a guy with a fish last name, Carp would bump up to 2nd overall."
2636,Brandon Guyer,TB,OF,OF,OF,OF,383,123,112.5094583,40,5,46,17,0.288,0.298,32,37,,,,,,,,,,I love Guyer like a ladyer loves a manyer if it wasn't for Fuld wurking wehind him.
3830,Ricky Nolasco,MIA,SP,SP,SP,SP,384,,,,,,,,,,,191,10,11,4.33,1.34,133,,91.91237923,255.9961417,"I have a tattoo on my torso that says, ""Ricky Nolasco used to be good.""  Yeah, I barely remember it too.  "
3543,Clay Buchholz,BOS,SP,SP,SP,SP,385,,,,,,,,,,,183,12,8,4.02,1.31,138,,81.6278189,239.4009912,"Here's why I don't love Cueto or Hellickson.  For two years, Buchholz proved everyone wrong by outperforming his xFIP by almost two runs at one point.  Then last year, the balls no longer were bouncing right, which is also a common complaint for a klutzy prostitute.  "
1451,Aaron Harang,LAD,SP,SP,SP,SP,386,,,,,,,,,,,140,9,8,3.95,1.39,115,,61.65058065,195.2528516,"Will probably split time with Chris Capuano or Ted Lilly.  If the Dodgers were smart they'd let Capuano start the year because his 1st half ERA is more than a run better than his 2nd half ERA.  FWIWuertz, Harang has around a 3.60 ERA in his last 350 innings.  That wasn't 350 consecutive innings.  Dusty Baker, ""Aw, shucks."" "
3374,Ubaldo Jimenez,CLE,SP,SP,SP,SP,387,,,,,,,,,,,159,10,14,4.42,1.45,140,,78.23211794,230.9794432,"In three years his fastball velocity has dropped from 96 MPH to 92 MPH.  By 2017, he's gonna be throwing eephus pitches.  That's Ulobo to you."
